imagename,pen_pressure,letter_spacing,size,dimension,is_lowercase,is_continuous,slantness,tilt,entry_stroke_a,staff_of_a,formation_n,staff_of_d,exit_stroke_d,word_formation,constancy
0711a_num1.png,1,2,2,2,2,2,2,1,1,2,2,3,4,1,2
1324aa_num1.png,1,1,2,2,2,2,2,1,2,2,2,3,3,1,1
1330b_num6.png,1,2,2,2,2,2,1,1,1,2,1,3,2,1,1
0194b_num2.png,2,2,2,2,2,2,4,1,1,4,2,2,2,2,2
0353a_num1.png,2,2,2,2,2,2,1,1,1,2,2,2,4,2,2
0983c_num1.png,1,1,2,2,2,2,3,1,1,1,1,3,2,1,1
0197c_num3.png,1,2,2,2,2,2,2,1,1,2,2,3,2,1,2
0807b_num6.png,2,2,3,2,2,2,1,1,1,2,2,3,4,2,2
1354c_num1.png,1,1,2,2,2,2,2,1,1,2,2,2,3,2,2
0751c_num2.png,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2
0099c_num2.png,1,1,2,3,2,2,2,1,1,2,1,2,3,1,1
0428c_num4.png,1,2,2,2,2,1,1,1,1,4,2,2,2,2,2
1221b_num4.png,1,2,2,2,2,2,2,1,1,2,2,3,3,2,2
0123a_num3.png,1,2,2,2,2,1,1,1,1,1,2,2,2,1,2
0122c_num1.png,1,2,2,2,2,2,1,1,1,2,2,3,2,2,2
0788a_num3.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0556c_num1.png,1,2,2,2,2,2,1,1,1,2,2,3,2,2,2
1442a_num3.png,1,2,2,2,2,2,2,1,1,2,2,3,3,1,1
0125a_num3.png,2,2,3,3,2,2,1,1,1,2,2,2,1,1,2
0025b_num1.png,1,3,2,2,2,1,1,1,1,4,2,2,1,1,2
0476b_num2.png,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2
0002c_num2.png,1,2,3,3,2,1,1,2,1,2,2,2,1,1,1
1006a_num2.png,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2
1002a_num1.png,2,2,2,2,2,1,2,1,1,2,2,2,3,2,2
0327a_num4.png,1,2,2,2,2,2,1,1,1,2,2,3,2,1,1
0863b_num3.png,1,2,2,2,2,2,1,1,1,2,2,3,2,2,2
1327c_num2.png,2,1,3,3,2,1,1,1,1,2,2,3,2,2,2
0030c_num3.png,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1
0747a_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,3,2,2
0138b_num3.png,1,2,3,2,2,2,1,1,1,2,2,3,2,2,2
1381b_num1.png,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2
0441c_num1.png,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2
0753bb_num1.png,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2
0820a_num1.png,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
0138b_num1.png,2,2,2,2,2,2,1,1,1,2,2,3,2,2,2
0771b_num2.png,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1
0314c_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
0853a_num4.png,1,1,2,2,2,2,2,1,2,2,1,3,1,1,1
0548a_num2.png,1,3,2,2,2,1,1,1,1,4,1,2,2,1,1
1170b_num3.png,1,2,3,2,2,2,1,1,1,1,2,2,1,1,2
1374b_num1.png,2,2,3,2,2,2,1,1,1,2,2,3,2,2,2
0387c_num1.png,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2
0142b_num2.png,1,2,2,2,2,1,1,1,1,4,2,2,3,2,2
1378c_num3.png,1,2,3,2,2,2,2,1,1,2,2,2,2,2,2
1029c_num6.png,1,2,2,2,2,2,1,1,1,2,2,3,4,2,2
0765a_num1.png,2,2,3,3,2,2,1,1,1,2,2,2,2,2,2
1503a_num1.png,2,1,3,2,2,2,1,1,1,2,2,2,2,1,2
0647a_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,3,1,1
0819b_num6.png,1,2,2,2,2,2,1,1,1,2,2,3,2,2,2
1189b_num3.png,2,2,3,2,2,2,1,1,1,2,2,2,4,2,2
0780a_num2.png,2,1,3,3,2,1,1,1,1,1,2,2,1,1,2
1531c_num1.png,2,2,3,3,2,2,1,1,1,2,2,3,1,1,1
1247a_num5.png,1,1,3,2,2,2,1,2,1,2,2,2,2,2,2
0077b_num2.png,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2
0921b_num2.png,1,2,2,2,2,2,2,2,1,2,2,3,4,1,2
0012c_num4.png,1,2,2,2,2,2,1,1,1,2,2,3,2,1,1
1255c_num2.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0963c_num3.png,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0871c_num5.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
0278b_num3.png,2,3,2,3,2,2,1,2,1,2,1,2,2,1,1
0983a_num1.png,1,1,2,2,2,2,2,1,1,2,2,3,2,1,1
1059b_num2.png,1,2,2,2,2,2,2,2,1,2,2,3,2,1,1
0507c_num3.png,1,2,2,2,2,2,2,1,1,2,2,3,2,1,2
1250b_num2.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
0220a_num1.png,1,3,3,3,2,1,1,1,1,2,2,2,1,1,1
1439b_num7.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
0767a_num1.png,1,3,3,3,2,1,2,1,1,1,2,2,1,1,1
0713b_num1.png,2,2,3,2,2,2,1,2,1,2,2,3,2,2,2
1342c_num3.png,1,3,2,2,2,1,1,1,1,4,2,2,2,2,2
1541a_num1.png,1,2,2,2,2,1,1,1,1,2,2,3,2,2,2
0717cc_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
0704a_num1.png,2,1,2,3,2,1,2,1,1,2,2,2,1,2,1
0548a_num1.png,1,3,2,2,2,1,1,1,1,1,1,2,1,1,1
0876a_num1.png,1,2,3,2,2,1,1,1,1,2,2,2,1,2,2
0598b_num3.png,1,3,3,3,1,1,1,1,1,1,2,1,1,1,1
0733b_num2.png,1,2,2,2,2,2,2,1,1,2,2,1,3,1,2
1494c_num2.png,2,2,2,2,2,2,1,1,1,1,2,3,4,1,2
0357c_num1.png,1,1,2,2,2,2,1,1,1,2,1,3,2,1,1
1301c_num5.png,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2
0090c_num1.png,2,2,2,2,2,2,1,1,1,2,2,3,2,1,2
1129b_num5.png,1,2,2,2,2,2,1,1,1,1,2,3,4,1,1
0352a_num3.png,1,2,2,2,2,2,2,1,1,2,2,3,2,1,2
0566c_num3.png,1,2,3,2,2,2,1,1,1,2,2,2,2,2,2
1453a_num3.png,1,2,2,2,2,2,1,1,1,2,2,3,2,1,2
0864a_num1.png,1,2,3,2,2,2,1,1,1,2,2,2,2,1,2
1189c_num3.png,1,2,3,2,2,2,1,1,1,2,2,2,4,2,2
0790c_num1.png,2,2,3,2,2,2,1,1,1,2,2,3,2,2,2
0373a_num3.png,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2
0955a_num1.png,1,2,2,2,2,2,1,1,1,2,2,3,2,2,2
1303c_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
0124c_num4.png,1,1,3,3,2,1,1,1,1,1,2,2,1,2,2
0497b_num5.png,2,2,3,3,2,1,1,1,1,2,2,2,2,2,2
0963c_num5.png,1,2,2,2,2,2,2,1,1,2,2,2,4,2,2
1374a_num2.png,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2
1225a_num3.png,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2
0518c_num3.png,1,2,2,2,2,2,2,1,1,2,2,2,3,2,2
1085c_num3.png,2,2,3,2,2,1,1,1,1,2,2,2,1,2,2
0826a_num4.png,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2
1339b_num1.png,1,3,3,3,1,1,1,1,1,1,2,1,1,2,2
1497a_num1.png,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2
1287c_num1.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
0777a_num5.png,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1
0823b_num1.png,2,2,2,2,2,2,1,1,1,2,2,2,3,2,2
0597b_num4.png,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2
0235a_num1.png,2,2,3,2,2,2,2,1,1,2,2,2,4,2,2
0562a_num4.png,1,2,2,2,2,2,2,1,1,2,2,3,4,2,2
1298b_num1.png,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1
1495c_num3.png,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2
0170b_num3.png,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2
0753a_num1.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
0104a_num3.png,1,2,2,2,2,2,1,2,1,2,2,3,2,1,1
1285b_num3.png,1,1,3,2,2,2,1,1,1,1,2,1,1,1,1
1073b_num2.png,1,3,2,2,2,1,1,1,1,2,2,2,1,2,2
0163b_num1.png,1,1,2,3,2,2,1,1,1,1,1,2,2,1,1
0507b_num1.png,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2
0845b_num4.png,1,2,3,2,2,1,1,1,1,2,2,2,2,2,2
0341a_num2.png,1,2,3,3,2,1,1,2,1,2,2,1,1,2,2
0148b_num5.png,1,2,2,2,2,2,1,1,1,2,1,3,2,1,1
0894a_num4.png,1,1,2,2,2,2,1,1,1,2,2,2,3,1,2
1194c_num1.png,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2
0026a_num2.png,1,3,2,2,2,2,1,1,1,2,2,2,2,1,2
0940b_num4.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
0227c_num4.png,1,2,2,2,2,2,1,1,1,2,2,3,4,1,1
0320b_num1.png,2,2,3,2,2,1,1,1,1,2,2,3,2,2,2
0507b_num3.png,2,2,2,2,2,2,1,1,1,2,2,3,3,1,2
0030a_num1.png,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1
0765c_num3.png,2,2,3,3,2,2,1,1,1,2,2,1,1,2,2
0179a_num1.png,1,2,3,3,2,1,1,1,1,1,2,2,1,2,2
1231c_num2.png,2,2,2,2,2,2,1,1,1,2,2,3,2,2,2
1396b_num3.png,2,3,3,3,2,1,1,1,1,2,2,2,1,2,2
1156b_num2.png,2,3,3,3,2,1,1,1,1,2,2,2,2,1,2
1049b_num4.png,1,2,2,1,2,2,1,2,1,1,2,2,2,1,1
0815b_num4.png,1,2,3,2,2,2,1,1,1,2,2,2,2,2,2
0443c_num4.png,1,2,3,2,2,1,1,1,1,2,2,1,2,2,2
1320b_num1.png,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2
0596b_num2.png,1,2,2,2,2,2,1,1,1,2,1,3,2,1,1
0981b_num3.png,1,1,2,1,2,2,2,1,1,1,1,3,3,1,1
0375b_num1.png,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2
1097c_num4.png,2,2,3,2,2,1,2,1,1,2,2,2,1,2,2
0931c_num1.png,1,2,2,2,2,2,4,1,1,2,2,2,1,2,2
1252c_num3.png,1,2,3,2,2,2,2,1,1,2,1,3,1,1,1
0444a_num2.png,2,2,3,3,2,1,1,1,1,2,2,2,2,2,2
1384a_num4.png,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2
0629c_num3.png,1,3,2,2,1,1,1,1,1,1,2,1,1,1,1
1162a_num1.png,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2
1016b_num1.png,2,2,3,3,2,2,1,1,1,2,2,2,2,2,2
1341c_num2.png,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2
1330a_num4.png,2,1,2,2,2,2,2,1,1,2,1,3,2,1,1
1097a_num4.png,2,2,2,2,2,1,1,1,1,1,2,3,2,2,2
0067a_num3.png,2,2,2,2,2,2,1,1,1,2,2,3,2,1,2
0876a_num3.png,1,2,3,2,2,1,1,1,1,2,2,2,1,2,2
0256c_num4.png,1,2,3,3,2,2,1,1,1,2,2,3,2,1,2
0402a_num2.png,1,1,2,2,2,2,2,2,1,1,2,3,2,1,1
0981a_num4.png,1,2,2,2,2,2,2,1,1,2,2,3,3,2,2
1271a_num2.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
0832a_num4.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0965a_num3.png,1,1,2,1,2,2,2,1,1,2,2,3,3,1,1
0505c_num2.png,2,2,3,3,2,1,1,1,1,2,2,2,2,2,2
1120a_num2.png,2,2,2,2,2,2,1,1,1,2,2,3,2,2,2
0925b_num3.png,1,2,3,2,2,2,1,1,1,2,2,2,2,2,2
0716c_num2.png,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2
1550b_num4.png,2,3,3,2,2,1,1,1,1,2,2,2,1,2,2
1001b_num1.png,1,2,2,2,2,2,4,1,1,4,2,3,2,1,2
0939a_num2.png,1,2,3,3,2,1,1,1,1,2,2,2,1,2,2
0780c_num5.png,1,2,3,3,2,1,1,1,1,1,2,1,1,1,2
0715c_num3.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0797c_num2.png,1,3,2,2,2,2,1,2,1,2,2,3,2,2,2
1008b_num2.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
1194cc_num1.png,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2
1408a_num3.png,2,1,2,3,2,2,2,1,1,2,2,2,2,1,2
0516b_num1.png,1,2,2,2,2,2,1,2,1,2,2,3,4,1,2
1049a_num2.png,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1
1344a_num4.png,2,2,3,2,2,2,2,1,1,2,2,3,2,2,2
0919c_num2.png,1,2,2,2,2,2,2,2,1,2,2,3,2,2,2
0532a_num2.png,2,2,3,3,2,1,2,1,1,2,2,2,1,2,2
0762a_num2.png,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2
1354a_num3.png,1,2,2,2,2,2,3,1,1,2,2,2,3,2,2
1304b_num4.png,1,3,2,2,2,1,1,1,1,4,2,2,1,2,2
0270b_num1.png,2,2,2,2,2,2,2,1,1,2,2,2,4,2,2
1206b_num3.png,2,2,3,2,2,2,1,1,1,4,2,2,2,1,2
0720c_num1.png,1,1,2,2,2,2,2,1,1,2,2,2,3,1,2
0925b_num2.png,1,2,2,2,2,2,4,1,1,2,2,2,2,2,2
1236a_num1.png,2,1,2,2,2,2,3,1,1,2,2,3,2,1,1
1354a_num2.png,1,2,2,2,2,2,3,1,1,2,2,2,3,2,2
1452b_num1.png,1,1,2,2,2,2,3,1,1,2,2,3,1,1,1
0284c_num1.png,2,2,2,2,2,2,1,1,1,2,2,3,2,2,2
1483c_num4.png,2,2,2,2,2,2,2,1,1,2,2,3,3,2,2
0999b_num3.png,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1
0750a_num1.png,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2
0474a_num4.png,2,2,2,3,2,2,2,1,1,2,1,3,3,1,1
1133a_num1.png,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1
0114a_num3.png,1,2,2,2,2,2,1,1,1,2,1,3,4,1,1
0353a_num4.png,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2
0138c_num4.png,1,2,3,2,2,2,1,1,1,2,2,3,2,2,2
1128c_num1.png,2,2,3,2,2,1,2,1,1,2,2,2,2,2,2
1097c_num2.png,2,2,2,2,2,1,1,2,1,1,2,3,2,1,2
0237b_num4.png,2,2,3,2,2,1,2,1,1,2,2,2,2,2,2
1101a_num6.png,1,3,3,2,2,1,1,1,1,4,2,2,1,2,2
1462b_num1.png,2,2,3,3,2,2,2,1,1,2,2,3,2,2,2
0154a_num3.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0201a_num2.png,2,2,3,3,2,1,2,1,1,2,2,2,1,1,2
0373a_num2.png,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1
0623b_num1.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1196b_num3.png,1,2,2,2,2,2,2,2,1,2,2,2,3,1,2
0839b_num2.png,1,2,2,2,2,2,1,1,2,2,2,3,2,2,2
0629c_num5.png,1,2,3,3,1,1,1,1,1,1,2,1,1,1,1
0577a_num3.png,1,2,2,2,2,2,2,1,1,2,2,3,2,1,2
0561a_num1.png,1,2,2,2,2,2,2,1,1,2,2,3,3,1,2
0715c_num5.png,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2
1150c_num2.png,2,2,3,2,2,1,1,2,1,2,2,2,1,2,2
0911aa_num1.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1392cc_num2.png,1,2,2,2,2,2,4,1,1,2,1,3,3,1,1
1000c_num5.png,2,3,2,2,2,1,1,1,1,4,2,2,2,2,2
0716c_num1.png,2,3,3,2,2,1,1,1,1,2,2,2,1,2,2
1068a_num1.png,2,2,3,3,2,1,4,1,1,1,2,2,1,2,2
0585a_num2.png,2,2,2,2,2,2,2,1,1,3,2,3,2,2,2
0213c_num4.png,1,2,2,3,2,1,4,2,1,2,2,2,1,1,2
0794a_num3.png,2,2,3,2,2,2,2,1,1,2,2,2,4,2,2
1355b_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,4,2,2
0724b_num1.png,2,2,2,2,2,2,1,1,1,2,2,3,2,2,2
0964b_num1.png,2,2,3,2,2,2,2,1,1,2,1,3,2,1,1
0752c_num3.png,1,2,3,3,2,1,1,2,1,2,2,1,1,2,2
1112c_num4.png,2,2,3,2,2,2,1,1,1,2,2,3,2,2,2
0928c_num2.png,1,1,3,2,2,2,1,1,1,1,1,2,2,1,1
0714b_num1.png,1,2,2,3,2,2,1,1,1,2,2,2,3,2,2
1112c_num1.png,2,1,3,2,2,1,1,1,1,2,2,2,2,2,2
1070a_num1.png,1,2,3,2,2,1,1,1,1,2,2,2,1,2,2
0344a_num1.png,1,1,2,2,2,2,2,1,1,2,2,3,2,1,1
1339a_num4.png,1,3,3,3,1,1,1,1,1,1,2,1,1,2,2
0822a_num2.png,1,2,3,2,2,1,1,2,1,2,2,3,2,2,2
0236a_num3.png,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2
0325c_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2
0254c_num4.png,1,2,3,2,2,2,1,1,1,2,2,2,2,2,2
0535b_num3.png,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1
0467a_num5.png,2,1,3,3,2,1,1,1,1,2,2,1,1,2,2
0514c_num1.png,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1
1165a_num2.png,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1
1295b_num3.png,1,2,2,2,2,1,1,1,1,2,2,2,4,2,2
0392a_num2.png,1,2,2,1,2,2,2,1,1,2,2,3,2,1,2
0892a_num1.png,1,2,2,2,2,2,2,1,1,2,2,3,2,1,2
0213a_num5.png,1,2,2,2,2,1,4,1,1,4,2,2,1,1,2
0390c_num1.png,2,2,3,3,2,2,2,1,1,2,1,3,2,1,1
0630a_num1.png,1,2,2,2,2,2,1,1,1,2,2,3,2,2,2
1269b_num3.png,2,3,2,3,2,1,1,1,1,4,2,2,2,1,1
0097b_num1.png,2,2,3,2,2,1,2,1,1,2,2,2,1,2,2
0197a_num2.png,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2
0248a_num3.png,2,2,3,2,2,2,1,1,1,1,2,3,2,1,1
0356c_num3.png,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2
0721a_num2.png,1,2,3,2,2,1,4,1,1,2,2,2,1,2,2
1231b_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
0513a_num5.png,1,1,3,2,2,1,1,1,1,1,2,2,2,2,2
0495c_num3.png,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2
1538a_num2.png,2,3,2,2,2,2,2,1,1,2,1,3,2,1,1
0083a_num4.png,2,1,2,2,2,2,1,1,1,2,2,3,2,2,2
1425b_num1.png,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2
1227b_num1.png,1,2,2,2,2,2,2,1,1,2,2,3,3,2,2
0448b_num1.png,2,2,2,2,2,2,1,1,1,4,2,3,2,1,1
0551a_num2.png,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2
0964a_num1.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1193aa_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,2
1000b_num2.png,2,2,3,2,2,1,1,1,1,2,2,3,2,2,2
0705c_num2.png,1,2,2,2,2,2,1,1,1,2,2,2,4,2,2
1104c_num5.png,1,2,3,3,2,1,1,2,1,1,1,2,2,1,1
0636a_num2.png,1,2,2,2,2,2,4,1,1,2,2,3,4,1,1
0556b_num4.png,1,2,2,2,2,2,1,1,1,2,2,3,4,2,2
0384c_num5.png,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
1279b_num1.png,2,2,3,3,2,1,1,1,1,4,2,2,1,1,2
1028c_num1.png,1,2,2,2,2,2,3,1,1,2,2,3,2,2,2
0840c_num2.png,1,2,2,2,2,2,2,1,1,2,2,2,3,2,2
0531c_num1.png,1,2,2,2,2,2,2,1,1,2,2,3,2,1,2
0862c_num4.png,1,1,2,2,2,2,2,1,1,2,2,3,2,1,2
0006b_num5.png,1,1,3,3,2,2,1,1,1,2,1,2,2,1,1
1252a_num3.png,1,2,2,2,2,2,1,1,1,2,1,3,2,1,1
1339c_num5.png,1,3,3,3,1,1,1,1,1,1,2,1,1,2,2
0630b_num3.png,1,1,2,2,2,2,1,1,1,1,2,3,1,1,1
0254c_num5.png,1,2,3,2,2,1,1,1,1,2,2,2,1,2,2
0041a_num1.png,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2
1303c_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
1157c_num2.png,1,1,3,2,2,1,1,1,1,1,2,2,2,2,2
0125b_num2.png,2,2,3,3,2,2,1,1,1,2,2,2,2,2,2
1112a_num5.png,1,2,3,2,2,2,4,1,1,2,2,2,1,1,2
0237b_num1.png,1,2,3,3,2,2,1,1,1,2,2,2,1,2,2
1561b_num2.png,2,2,3,2,2,2,1,1,1,2,2,2,2,1,2
1050b_num1.png,2,2,3,3,2,2,1,1,1,2,2,2,1,2,2
1484a_num6.png,1,2,3,2,2,1,1,1,1,4,2,2,1,2,2
1165c_num4.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,1
0648b_num1.png,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0517b_num4.png,1,2,2,2,2,2,2,1,2,2,2,2,3,2,2
0435a_num5.png,2,2,3,3,2,2,4,1,1,1,1,3,2,1,1
0766c_num4.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0880c_num4.png,1,2,2,2,2,2,1,1,1,2,2,3,2,1,1
1000b_num4.png,2,2,3,2,2,1,1,1,1,4,2,2,2,2,2
1357a_num4.png,1,2,2,2,2,2,1,1,1,2,2,2,3,2,2
1029b_num4.png,1,1,3,2,2,2,1,1,1,2,2,3,2,2,2
0935b_num1.png,1,2,2,3,2,2,2,1,1,2,1,2,2,1,2
1507b_num2.png,2,2,2,3,2,2,1,1,1,2,1,3,2,1,1
0892c_num3.png,1,2,2,2,2,2,2,1,1,2,2,3,4,1,2
1280b_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2
0124c_num1.png,1,2,3,3,2,1,1,1,1,1,2,2,1,2,2
1157a_num1.png,2,1,3,2,2,2,1,1,1,1,2,2,2,1,2
0974c_num2.png,1,1,2,2,2,2,1,1,1,1,1,3,1,1,1
0179c_num2.png,1,2,3,3,2,1,1,1,1,2,2,2,1,2,2
0077a_num2.png,1,2,3,2,2,2,1,1,1,2,2,2,2,2,2
0441a_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
0941c_num3.png,1,2,2,2,2,2,1,1,1,2,1,3,2,1,1
0492c_num1.png,1,1,2,2,2,2,2,1,1,2,2,3,3,1,2
0883b_num4.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0314c_num3.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1101a_num1.png,2,3,3,3,2,1,1,1,1,2,2,2,1,2,2
1057a_num2.png,2,2,3,3,2,2,4,1,1,2,1,2,2,1,1
0753b_num2.png,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2
1185c_num5.png,2,3,2,2,2,2,1,1,1,2,1,3,2,1,2
0911b_num2.png,1,2,2,2,2,2,2,1,1,2,2,2,3,2,2
1402a_num3.png,2,2,2,2,2,2,1,1,1,2,2,3,2,2,2
0357b_num2.png,1,2,1,1,2,2,1,1,1,2,2,3,2,1,1
0516c_num1.png,2,2,2,2,2,2,1,1,1,4,2,3,2,1,1
1189b_num5.png,1,1,2,2,2,2,1,1,1,2,1,2,4,1,1
0213a_num2.png,1,2,3,2,2,1,4,1,1,2,2,2,1,2,2
0818c_num4.png,2,2,2,2,2,2,2,1,1,2,1,3,2,1,1
1560b_num1.png,2,2,3,2,2,1,1,1,1,2,2,2,1,2,2
1051c_num4.png,2,1,3,3,2,1,1,1,1,2,2,1,4,1,2
1389b_num1.png,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
1065a_num1.png,2,3,3,3,2,1,1,1,1,1,2,1,1,1,1
0765a_num2.png,2,2,3,3,2,2,1,1,1,2,2,2,1,2,2
0941b_num2.png,1,2,2,2,2,2,1,1,1,2,1,3,2,1,1
0148c_num5.png,1,2,2,2,2,2,1,1,1,2,2,3,2,1,2
0747b_num3.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0115a_num1.png,1,1,2,2,2,2,1,1,1,2,2,3,2,2,2
1067c_num2.png,2,2,3,2,2,1,4,1,1,2,2,2,1,2,2
0815c_num2.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0894b_num1.png,1,1,2,2,2,2,1,1,1,2,2,2,4,1,1
1068cc_num2.png,2,3,3,3,2,1,1,1,1,2,2,2,1,2,2
0333c_num4.png,1,2,2,2,2,2,2,1,1,1,2,3,2,1,1
1330c_num1.png,1,2,2,2,2,2,1,1,1,2,1,3,2,1,1
0970c_num2.png,1,3,2,3,1,1,1,1,1,1,2,1,1,1,2
0850c_num2.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0245b_num1.png,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2
1320a_num4.png,1,2,2,2,2,2,2,2,1,4,2,3,3,1,1
0674b_num3.png,1,2,2,3,2,2,2,1,1,2,1,3,4,1,1
0256c_num2.png,1,3,2,2,2,2,1,2,1,2,2,3,2,1,1
0247c_num4.png,1,1,2,2,2,2,2,1,1,1,1,3,2,1,1
0863c_num1.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
0829c_num4.png,2,2,3,3,2,1,1,1,1,2,2,3,1,2,2
1419c_num2.png,1,2,3,3,2,2,2,1,1,2,1,3,2,1,1
1112b_num3.png,2,2,3,2,2,1,4,1,1,1,2,2,1,2,2
0310a_num3.png,2,2,3,3,2,1,1,1,1,2,2,2,2,2,2
0644a_num3.png,1,1,3,3,2,2,1,1,1,2,2,1,1,1,1
1269c_num4.png,1,2,2,2,2,2,1,1,1,4,1,3,2,1,1
0213a_num1.png,1,2,3,3,2,2,4,2,1,1,2,2,1,1,2
1384a_num2.png,2,2,3,3,2,2,2,1,1,2,2,2,2,2,2
0517a_num3.png,1,2,2,2,2,2,2,1,2,2,2,2,3,2,2
0115b_num1.png,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1
0794b_num3.png,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2
0954a_num3.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,1
0641b_num2.png,1,2,3,3,2,2,1,1,1,2,2,2,2,2,2
0450c_num2.png,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2
